product_code,name,pack_size,unit_purchase_price,unit_sale_price,pack_purchase_price,pack_sale_price,avg_price,margin,quantity,category,brand,supplier,barcode,narcotic,max_discount,formulation,description,rack
PRD-09586,"Asthavent Hfa Inh",1,148.75,175,148.75,175,148.75,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009586,no,,,,
PRD-09587,"Avotin 5mg+10mg Tab",20,11.05,13,221,260,11.05,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009587,no,,,,
PRD-09588,"Axesom 20mg Cap (14,s)",14,15.17357143,17.85,212.43,249.92,15.17357143,14.99,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009588,no,,,,
PRD-09589,"Axesom 40mg Cap (14,s)",14,25.24714286,29.7,353.46,415.85,25.24714286,14.99,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009589,no,,,,
PRD-09590,"Azipos 250mg Cap10,s",10,35.177,41.33,351.77,413.28,35.177,14.89,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009590,no,,,,
PRD-09591,"Azipos 500mg Tab 6,s",6,52.305,61.54,313.83,369.21,52.305,15.01,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009591,no,,,,
PRD-09592,"Benzisox 1mg Tab",20,5.525,6.5,110.5,130,5.525,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009592,no,,,,
PRD-09593,"Benzisox 2mg Tab",20,10.2,12,204,240,10.2,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009593,no,,,,
PRD-09594,"Benzisox 3mg Tab",20,15.3,18,306,360,15.3,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009594,no,,,,
PRD-09595,"Benzisox 4mg Tab",20,20.4,24,408,480,20.4,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009595,no,,,,
PRD-09596,"Berdi Sachet 10,s",10,40.8,48,408,480,40.8,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009596,no,,,,
PRD-09597,"Betatec  400mcg  Cap",1,220.02,258.85,220.02,258.85,220.02,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009597,no,,,,
PRD-09598,"Betatec 100mg",30,2.55,3,76.5,90,2.55,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009598,no,,,,
PRD-09599,"Betatec 200mg Cap",30,3.683333333,4.33,110.5,130,3.683333333,14.93,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009599,no,,,,
PRD-09600,"Biforge 10/160mg Tab (30,s)",30,11.05,13,331.5,390,11.05,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009600,no,,,,
PRD-09601,"Biforge 5/160mg Tab (30,s)",30,11.05,13,331.5,390,11.05,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009601,no,,,,
PRD-09602,"Biforge 5/80mg Tab (30,s)",30,11.05,13,331.5,390,11.05,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009602,no,,,,
PRD-09603,"Blokium 100mg Tab 20,s",20,13.062,15.37,261.24,307.34,13.062,15.02,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009603,no,,,,
PRD-09604,"Blokium 25mg Tab 30,s",30,4.519333333,5.32,135.58,159.5,4.519333333,15.05,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009604,no,,,,
PRD-09605,"Blokium 50mg Tab 30,s",30,8.84,10.4,265.2,312,8.84,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009605,no,,,,
PRD-09606,"Blokium Diu 100mg Tab 20,s",20,11.05,13,221,260,11.05,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009606,no,,,,
PRD-09607,"Blokium Diu 50mg Tab 20,s",20,11.73,13.8,234.6,276,11.73,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009607,no,,,,
PRD-09608,"Breavent 200mcg Cap",1,54.63,64.28,54.63,64.28,54.63,15.01,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009608,no,,,,
PRD-09609,"Budeform 100mcg Inhaler",1,407.15,479,407.15,479,407.15,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009609,no,,,,
PRD-09610,"Budeform 200mcg Inhaler",1,555.05,653,555.05,653,555.05,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009610,no,,,,
PRD-09611,"Cefatil 1 G Inj",1,0,77.85,0,77.85,0,100,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009611,no,,,,
PRD-09612,"Cefatil 125mg 60ml Syp",1,51.39,59.36,51.39,59.36,51.39,13.43,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009612,no,,,,
PRD-09613,"Cefatil 250mg 60ml Syp",1,93.05,107.47,93.05,107.47,93.05,13.42,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009613,no,,,,
PRD-09614,"Cefatil 500 Mg Inj",1,0,43.5,0,43.5,0,100,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009614,no,,,,
PRD-09615,"Cefatil 500mg Cap",12,11.675,13.62,140.1,163.46,11.675,14.28,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009615,no,,,,
PRD-09616,"Ceftro 1gm Inj",1,212.5,250,212.5,250,212.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009616,no,,,,
PRD-09617,"Ceftro 250mg Inj",1,80.75,95,80.75,95,80.75,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009617,no,,,,
PRD-09618,"Ceftro 500mg Inj",1,127.5,150,127.5,150,127.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009618,no,,,,
PRD-09619,"Cetaclor  500mg Cap",12,33.115,38.96,397.38,467.5,33.115,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009619,no,,,,
PRD-09620,"Cetaclor 125mg Susp",1,126.29,148.58,126.29,148.58,126.29,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009620,no,,,,
PRD-09621,"Cetaclor 250mg Susp",1,222.53,261.8,222.53,261.8,222.53,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009621,no,,,,
PRD-09622,"Cidine 1mg Tab(10's)",10,30.515,35.9,305.15,359,30.515,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009622,no,,,,
PRD-09623,"Cidine Syp",1,364.14,428.4,364.14,428.4,364.14,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009623,no,,,,
PRD-09624,"Clafort 1g Im/iv Inj",1,136,160,136,160,136,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009624,no,,,,
PRD-09625,"Clafort 250mg Im/iv Inj",1,46.75,55,46.75,55,46.75,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009625,no,,,,
PRD-09626,"Clafort 500mg Im/iv Inj",1,80.75,95,80.75,95,80.75,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009626,no,,,,
PRD-09627,"Clinda V Vaginal Cream 40g",1,244,287,244,287,244,14.98,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009627,no,,,,
PRD-09628,"Cogniza 120ml Syp",1,165.75,195,165.75,195,165.75,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009628,no,,,,
PRD-09629,"Cogniza Tab",20,12.7075,14.95,254.15,299,12.7075,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009629,no,,,,
PRD-09630,"Combivair 100mg Cap",1,167.45,197,167.45,197,167.45,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009630,no,,,,
PRD-09631,"Combivair 200mg Cap 30,s",30,10.90833333,12.83,327.25,385,10.90833333,14.98,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009631,no,,,,
PRD-09632,"Combivair 400mg Cap 30,s",30,13.175,15.5,395.25,465,13.175,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009632,no,,,,
PRD-09633,"Conserve Tablets",100,1,1.25,100,125,1,20,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009633,no,,,,
PRD-09634,"Crantop Sachets",10,23.8,28,238,280,23.8,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009634,no,,,,
PRD-09635,"Cranzo Sacht",10,17,20,170,200,17,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009635,no,,,,
PRD-09636,"Cutcol 20mg Tab",10,0,10,0,100,0,100,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009636,no,,,,
PRD-09637,"Cycloz 10g Cream",1,191.2,224.94,191.2,224.94,191.2,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009637,no,,,,
PRD-09638,"Cycloz 200mg Tab",25,8.5,10,212.5,250,8.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009638,no,,,,
PRD-09639,"Cycloz 400mg Tab",25,18.7,22,467.5,550,18.7,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009639,no,,,,
PRD-09640,"Cycloz 60ml Susp",1,308.04,362.4,308.04,362.4,308.04,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009640,no,,,,
PRD-09641,"Cycloz 800mg Tab",25,34,40,850,1000,34,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009641,no,,,,
PRD-09642,"Cycloz Opthalmic 5g Oint",1,129.59,152.46,129.59,152.46,129.59,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009642,no,,,,
PRD-09643,"Cyrocin 100mg 50ml Vial",1,158.4,296.11,158.4,296.11,158.4,46.51,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009643,no,,,,
PRD-09644,"Cyrocin 125mg 60ml Susp",1,163.2,192,163.2,192,163.2,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009644,no,,,,
PRD-09645,"Cyrocin 250mg 60ml Susp",1,242.54,285.34,242.54,285.34,242.54,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009645,no,,,,
PRD-09646,"Cyrocin 250mg Tab",10,14.45,17,144.5,170,14.45,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009646,no,,,,
PRD-09647,"Cyrocin 500mg Tab (10,s)",10,28.05,33,280.5,330,28.05,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009647,no,,,,
PRD-09648,"Cyrocin 750mg Tab",10,19.5,23,195,230,19.5,15.22,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009648,no,,,,
PRD-09649,"Cyrocine Inf 100mg",1,158.4,176,158.4,176,158.4,10,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009649,no,,,,
PRD-09650,"Daploz 10mg Tab (14,s)",14,25.5,30,357,420,25.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009650,no,,,,
PRD-09651,"Daploz 5mg (14,s)",14,17,20,238,280,17,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009651,no,,,,
PRD-09652,"Daplozmet Xr 10/1000mg (14,s)",14,19.50857143,22.95,273.12,321.32,19.50857143,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009652,no,,,,
PRD-09653,"Daplozmet Xr 10/500mg (14,s)",14,19.50857143,22.95,273.12,321.32,19.50857143,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009653,no,,,,
PRD-09654,"Daplozmet Xr 5/1000mg (14,s)",14,19.50857143,22.95,273.12,321.32,19.50857143,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009654,no,,,,
PRD-09655,"Daplozmet Xr 5/500mg (14,s)",14,16.12928571,18.98,225.81,265.66,16.12928571,15.02,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009655,no,,,,
PRD-09656,"Delta D3 Soft Gel Cap",30,7.366666667,8.67,221,260,7.366666667,15.03,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009656,no,,,,
PRD-09657,"Dongsulin 70/30 10ml",1,373.15,439,373.15,439,373.15,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009657,no,,,,
PRD-09658,"Dongsulin 70/30 3ml",1,158.4,176,158.4,176,158.4,10,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009658,no,,,,
PRD-09659,"Dongsulin N 10ml",1,394.4,464,394.4,464,394.4,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009659,no,,,,
PRD-09660,"Dongsulin R 10ml",1,394.4,464,394.4,464,394.4,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009660,no,,,,
PRD-09661,"Efix 100mg Susp (30ml)",1,212.7,250.24,212.7,250.24,212.7,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009661,no,,,,
PRD-09662,"Efix 400mg Cap",5,80.54,94.75,402.7,473.76,80.54,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009662,no,,,,
PRD-09663,"Efix Ds Susp (30ml)",1,260.3,306.24,260.3,306.24,260.3,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009663,no,,,,
PRD-09664,"Emesson 4mg Tab (10,s)",10,17,20,170,200,17,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009664,no,,,,
PRD-09665,"Emesson 8mg Tab (10,s)",10,21.25,25,212.5,250,21.25,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009665,no,,,,
PRD-09666,"Emesson Syp (50ml)",1,136,160,136,160,136,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009666,no,,,,
PRD-09667,"Endostar  120ml",1,804.1,946,804.1,946,804.1,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009667,no,,,,
PRD-09668,"Epliron 25mg Tab 14,s",14,34.60714286,40.71,484.5,570,34.60714286,14.99,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009668,no,,,,
PRD-09669,"Epliron 50mg Tab 14,s",14,51,60,714,840,51,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009669,no,,,,
PRD-09670,"Evacef 10ml Drops",1,42.5,50,42.5,50,42.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009670,no,,,,
PRD-09671,"Evacef 125mg Susp",1,94.36,111.01,94.36,111.01,94.36,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009671,no,,,,
PRD-09672,"Evacef 1gm Tab",10,27.2,32,272,320,27.2,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009672,no,,,,
PRD-09673,"Evacef 250mg Susp",1,171.07,201.26,171.07,201.26,171.07,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009673,no,,,,
PRD-09674,"Evacef 500mg Cap",12,13.74583333,16.17,164.95,194.06,13.74583333,14.99,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009674,no,,,,
PRD-09675,"Ezcol 120ml Syp",1,127.5,150,127.5,150,127.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009675,no,,,,
PRD-09676,"Ezcol Tab",20,7.65,9,153,180,7.65,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009676,no,,,,
PRD-09677,"Fabecal 120mg Cap",30,34,40,1020,1200,34,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009677,no,,,,
PRD-09678,"Fenaso 10mg Tab",10,51,60,510,600,51,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009678,no,,,,
PRD-09679,"Fenaso 5mg Tab",10,29.75,35,297.5,350,29.75,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009679,no,,,,
PRD-09680,"Fendina 60ml Susp",1,42.61,50.14,42.61,50.14,42.61,15.02,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009680,no,,,,
PRD-09681,"Fendina D Tab",10,5.95,7,59.5,70,5.95,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009681,no,,,,
PRD-09682,"Fendina F  60mg Cap",10,3.57,4.2,35.7,42,3.57,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009682,no,,,,
PRD-09683,"Fendina F 120mg Tab",10,5.95,7,59.5,70,5.95,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009683,no,,,,
PRD-09684,"Fendina F 180mg Tab",10,8.5,10,85,100,8.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009684,no,,,,
PRD-09685,"Flu Act 120ml Syp",1,119,140,119,140,119,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009685,no,,,,
PRD-09686,"Flu Act Tab",20,8.5,10,170,200,8.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009686,no,,,,
PRD-09687,"Fluact Insta Sacht",10,8.5,10,85,100,8.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009687,no,,,,
PRD-09688,"Fluact Tab",20,8.5,10,170,200,8.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009688,no,,,,
PRD-09689,"Fluocaril T/p 180 Kids",1,46.03,54.57,46.03,54.57,46.03,15.65,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009689,no,,,,
PRD-09690,"Fluocaril T/p 250 40g",1,31.58,38.91,31.58,38.91,31.58,18.84,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009690,no,,,,
PRD-09691,"Fluocaril T/p 250 75g",1,43.94,52.8,43.94,52.8,43.94,16.78,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009691,no,,,,
PRD-09692,"Foracort 100mg Inhaler",1,436.11,513.07,436.11,513.07,436.11,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009692,no,,,,
PRD-09693,"Foracort 200mg Inhaler",1,525.53,618.27,525.53,618.27,525.53,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009693,no,,,,
PRD-09694,"Fosbu V 400/100mg  (28,s)",1,4988,6000,4988,6000,4988,16.87,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009694,no,,,,
PRD-09695,"Gargalene 120ml M/wash",1,25.13,29,25.13,29,25.13,13.34,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009695,no,,,,
PRD-09696,"Gerepo 2000iu Inj",1,510,600,510,600,510,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009696,no,,,,
PRD-09697,"Gerepo 4000iu Inj",1,977.5,1150,977.5,1150,977.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009697,no,,,,
PRD-09698,"Helezol 20mg Cap",14,9.030714286,10.62,126.43,148.74,9.030714286,14.97,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009698,no,,,,
PRD-09699,"Herbesser 180sr Cap 10,s",10,34,40,340,400,34,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009699,no,,,,
PRD-09700,"Herbesser 30mg Tab 30,s",30,8.265,9.72,247.95,291.7,8.265,14.97,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009700,no,,,,
PRD-09701,"Herbesser 60mg Tab 30,s",30,15.06666667,17.73,452,531.76,15.06666667,15.02,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009701,no,,,,
PRD-09702,"Herbesser 90sr Cap 10,s",10,18.7,22,187,220,18.7,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009702,no,,,,
PRD-09703,"Hiflexil 10mg Tab",10,8.5,10,85,100,8.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009703,no,,,,
PRD-09704,"Hilin 100mg Cap 10,s",10,18,21.18,180,211.76,18,15.01,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009704,no,,,,
PRD-09705,"Hilin 150mg Cap 14,s",14,28.9,34,404.6,476,28.9,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009705,no,,,,
PRD-09706,"Hilin 50mg Cap 14,s",14,15.3,18,214.2,252,15.3,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009706,no,,,,
PRD-09707,"Hilin 75mg  Cap 14,s",14,22.1,26,309.4,364,22.1,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009707,no,,,,
PRD-09708,"Hiloric 40mg Tab",20,13.6,16,272,320,13.6,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009708,no,,,,
PRD-09709,"Hiloric 80mg Tab",20,16.15,19,323,380,16.15,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009709,no,,,,
PRD-09710,"Hitecxin 60mg Tab",10,21.675,25.5,216.75,255,21.675,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009710,no,,,,
PRD-09711,"Hitecxin 80ml Dry Powder",1,51,60,51,60,51,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009711,no,,,,
PRD-09712,"Hitogen Ear Drops 15ml",1,13.07,15.37,13.07,15.37,13.07,14.96,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009712,no,,,,
PRD-09713,"Inhibitol 30mg Cap",14,17,20,238,280,17,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009713,no,,,,
PRD-09714,"Ipratec Cap",1,85,100,85,100,85,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009714,no,,,,
PRD-09715,"Ipratec S Rotacap",30,4.311,5.07,129.33,152.15,4.311,14.97,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009715,no,,,,
PRD-09716,"Ivaset 5mg Tab",14,17,20,238,280,17,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009716,no,,,,
PRD-09717,"Ivaset 7.5mg Tab",14,17,20,238,280,17,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009717,no,,,,
PRD-09718,"Kestine 10mg Tab 14,s",14,18.05071429,21.24,252.71,297.3,18.05071429,15.02,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009718,no,,,,
PRD-09719,"Kestine 20mg Tab 14,s",14,28.83928571,33.93,403.75,475,28.83928571,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009719,no,,,,
PRD-09720,"Kestine Liquid (60ml)",1,197.2,232,197.2,232,197.2,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009720,no,,,,
PRD-09721,"Levera 5mg Tab",10,4.675,5.5,46.75,55,4.675,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009721,no,,,,
PRD-09722,"Leviva  5mg Tab 10,s",10,6.295,7.41,62.95,74.06,6.295,15.05,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009722,no,,,,
PRD-09723,"Leviva 2.5mg/ml Syrup",1,42.5,50,42.5,50,42.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009723,no,,,,
PRD-09724,"Lexopine 200mg Tab",50,1.53,1.8,76.5,90,1.53,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009724,no,,,,
PRD-09725,"Lipirex 10mg Tab (20,s)",20,22.9075,27,458.15,539.96,22.9075,15.16,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009725,no,,,,
PRD-09726,"Lipirex 20mg Tab (20,s)",20,38.675,45.5,773.5,910,38.675,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009726,no,,,,
PRD-09727,"Lipirex 40mg Tab (20,s)",20,48.45,57,969,1140,48.45,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009727,no,,,,
PRD-09728,"Locol 20mg Tab",10,8.5,10,85,100,8.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009728,no,,,,
PRD-09729,"Loprin 150mg Tab 30,s",30,2.752,3.24,82.56,97.13,2.752,15.06,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009729,no,,,,
PRD-09730,"Loprin 300mg Tab",30,1.620666667,1.91,48.62,57.2,1.620666667,15.15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009730,no,,,,
PRD-09731,"Loprin 75mg Tab 30,s",30,2.020333333,2.38,60.61,71.3,2.020333333,15.11,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009731,no,,,,
PRD-09732,"Lovastat 20mg Tab",20,15.442,18.17,308.84,363.34,15.442,15.01,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009732,no,,,,
PRD-09733,"Lysicarn Cap",20,3.57,4.2,71.4,84,3.57,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009733,no,,,,
PRD-09734,"M Fer Tab",10,5.95,7,59.5,70,5.95,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009734,no,,,,
PRD-09735,"Malt Chewable Tab",10,5.95,7,59.5,70,5.95,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009735,no,,,,
PRD-09736,"Maxum 1g Im/iv Inj",1,382.5,450,382.5,450,382.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009736,no,,,,
PRD-09737,"Maxum 2g I.v Inj",1,595,700,595,700,595,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009737,no,,,,
PRD-09738,"Maxum 500mg I.m/i.v Inj",1,212.5,250,212.5,250,212.5,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009738,no,,,,
PRD-09739,"Minalfene 300mg Tab",20,7.1455,8.41,142.91,168.12,7.1455,15.04,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009739,no,,,,
PRD-09740,"Misar 20mg Tab (20,s)",20,16.83,19.8,336.6,396,16.83,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009740,no,,,,
PRD-09741,"Misar 40mg Tab (20,s)",20,25.245,29.7,504.9,594,25.245,15,0,Medicines,"HILTON PHARMA","NOOR DISTRIBUTORS",PD00009741,no,,,,
