id,product_code,name,brand_id,unit_sale_price,category_id,supplier_id,pack_purchase_price,pack_sale_price,pack_size,unit_purchase_price,narcotics,barcode
14629,PRD-14629,Rifadin 150mg Cap,585,2.25,1,37,93.46,108.21,48,1.947083333,0,PD00014629
14630,PRD-14630,Rifadin 300mg Cap,585,4.22,1,37,175.3,202.58,48,3.652083333,0,PD00014630
14631,PRD-14631,Rifadin 450mg Tab,585,6.33,1,37,131.53,151.92,24,5.480416667,0,PD00014631
14632,PRD-14632,Rifadin 600mg Tab,585,8.44,1,37,58.45,67.52,8,7.30625,0,PD00014632
14633,PRD-14633,Rifadin 60ml Syp,585,30.15,1,37,23.73,30.15,1,23.73,0,PD00014633
14634,PRD-14634,Rifater Tab,585,5.35,1,37,272.85,321,60,4.5475,0,PD00014634
14635,PRD-14635,Rifin Forte Tablets,585,11.83,1,37,804.16,946,80,10.052,0,PD00014635
14636,PRD-14636,Rifin P Tab,585,4.66,1,37,230.61,279.44,60,3.8435,0,PD00014636
14637,PRD-14637,Rifin Tab 300,585,4.52,1,37,126.68,144.69,32,3.95875,0,PD00014637
14638,PRD-14638,Rifin Tab 450,585,6.88,1,37,187.16,220.19,32,5.84875,0,PD00014638
14639,PRD-14639,Rifinah 150mg Tab,585,2.56,1,37,106.21,122.68,48,2.212708333,0,PD00014639
14640,PRD-14640,Rifinah 300mg Tab,585,8.03,1,37,218.45,257,32,6.8265625,0,PD00014640
14641,PRD-14641,Rifinah 450mg Tab,585,12.22,1,37,332.35,391,32,10.3859375,0,PD00014641
14642,PRD-14642,Rifocin 60ml Suspension,585,30.71,1,37,0,30.71,1,0,0,PD00014642
14643,PRD-14643,Theo Dur 200mg Tab,585,16.4,1,37,418.88,492,30,13.96266667,0,PD00014643
14644,PRD-14644,Theo Dur 300mg Tab,585,11.46,1,37,297.56,343.86,30,9.918666667,0,PD00014644
14645,PRD-14645,Tonitrine Plus 120ml Syrup,585,82,1,37,68.5,82,1,68.5,0,PD00014645
14646,PRD-14646,Usibet 15gm Cream,585,180,1,37,153,180,1,153,0,PD00014646
14647,PRD-14647,Usidin 15gm Cream,585,165,1,37,140.25,165,1,140.25,0,PD00014647
14648,PRD-14648,Usidin 15gm Oint Cream,585,130.9,1,37,111.26,130.9,1,111.26,0,PD00014648
14649,PRD-14649,Usidin H 15gm Cream,585,210,1,37,178.5,210,1,178.5,0,PD00014649
14650,PRD-14650,Valvozid 5mg Tab,585,12.62,1,37,107.25,126.18,10,10.725,0,PD00014650
14651,PRD-14651,Valvozide 10mg Tab,585,16,1,37,136,160,10,13.6,0,PD00014651
14652,PRD-14652,"Valvozide 5 Plus Tab 14,s",585,8.4,1,37,99.92,117.55,14,7.137142857,0,PD00014652
14653,PRD-14653,Valvprin 75/150mg Tab,585,17.25,1,37,146.63,172.5,10,14.663,0,PD00014653
14654,PRD-14654,Valvprin 75/75mg Tab,585,17.5,1,37,148.78,175.04,10,14.878,0,PD00014654
14655,PRD-14655,Veloxin 400mg Tab,585,66.84,1,37,284.06,334.18,5,56.812,0,PD00014655
14656,PRD-14656,Wobenzym N Tab,585,16.58,1,37,563.86,663.36,40,14.0965,0,PD00014656
14657,PRD-14657,Xiben 90ml Syp,585,35,1,37,29.75,35,1,29.75,0,PD00014657
14658,PRD-14658,Xurin K Tab,585,5.18,1,37,132.01,155.3,30,4.400333333,0,PD00014658
14659,PRD-14659,"Zanrel 10mg Tab 10,s",585,35.13,1,37,298.62,351.32,10,29.862,0,PD00014659
14660,PRD-14660,Angi 120ml Spray,586,125,1,1,106.25,125,1,106.25,0,PD00014660
14661,PRD-14661,Angi 50ml Solution,586,45,1,1,38.25,45,1,38.25,0,PD00014661
14662,PRD-14662,Dentosol T/paste 40g,586,18,1,1,16.2,18,1,16.2,0,PD00014662
14663,PRD-14663,Gonadotrophon 1000iu Inj,586,240,1,1,1080,1200,5,216,0,PD00014663
14664,PRD-14664,Gonadotrophon 500iu Inj,586,140,1,1,630,700,5,126,0,PD00014664
14665,PRD-14665,Hipsy Rose 250ml Syp,586,54,1,1,57.8,54,1,57.8,0,PD00014665
14666,PRD-14666,Peminal 500mg Tab,586,2.27,1,1,57.8,68,30,1.926666667,0,PD00014666
14667,PRD-14667,Pemonal 500mg Tab,586,1.38,1,1,233.7,275,200,1.1685,0,PD00014667
14668,PRD-14668,Demast 10mg Tab,587,3.2,1,1,5,32,10,0.5,0,PD00014668
14669,PRD-14669,Levoheim 250mg Tab,588,22,1,1,187,220,10,18.7,0,PD00014669
14670,PRD-14670,Megaxim 400mg Cap,588,75,1,1,318.75,375,5,63.75,0,PD00014670
14671,PRD-14671,Nopa 50mg Cap,588,8.5,1,1,72.25,85,10,7.225,0,PD00014671
14672,PRD-14672,P Lor 10mg  Tab,588,10.5,1,1,89.25,105,10,8.925,0,PD00014672
14673,PRD-14673,Terbutil 2.5mg Tab,588,1.35,1,1,115,135,100,1.15,0,PD00014673
14674,PRD-14674,Amazole Cap,589,9.05,1,1,110,126.69,14,7.857142857,0,PD00014674
14675,PRD-14675,Cepadin 250mg 60ml Syp,589,110,1,1,93.5,110,1,93.5,0,PD00014675
14676,PRD-14676,Ciblexin 500mg Cap,589,14,1,1,119,140,10,11.9,0,PD00014676
14677,PRD-14677,Movedon V Tab,589,3.17,1,1,82,95,30,2.733333333,0,PD00014677
14678,PRD-14678,Utibex 400mg Tab,589,7.5,1,1,63.75,75,10,6.375,0,PD00014678
14679,PRD-14679,Adonil Tab 3mg,590,2.47,1,1,62.9,74,30,2.096666667,0,PD00014679
14680,PRD-14680,Arcofloxin 500mg Tab,590,19,1,1,161.5,190,10,16.15,0,PD00014680
14681,PRD-14681,Arcomox 250mg Cap (100's),590,3.07,1,1,260.87,306.9,100,2.6087,0,PD00014681
14682,PRD-14682,Arcomox 250mg Cap (12's),590,2.92,1,1,29.83,35.09,12,2.485833333,0,PD00014682
14683,PRD-14683,Arcomox 500mg Cap (100's),590,7.37,1,1,626.45,737,100,6.2645,0,PD00014683
14684,PRD-14684,Arcomox 500mg Cap (12's),590,5.84,1,1,59.61,70.13,12,4.9675,0,PD00014684
14685,PRD-14685,Arcomox Dry 125mg 45ml Syp,590,32.45,1,1,27.59,32.45,1,27.59,0,PD00014685
14686,PRD-14686,Arcomox Dry 250mg 60ml Syp,590,50.64,1,1,43.04,50.64,1,43.04,0,PD00014686
14687,PRD-14687,Arcoprim 50ml Susp,590,14.69,1,1,12.49,14.69,1,12.49,0,PD00014687
14688,PRD-14688,Arcoprim Forte Tab,590,3.09,1,1,263.31,309.44,100,2.6331,0,PD00014688
14689,PRD-14689,Arcoprim Plain Tab,590,1.71,1,1,290.71,342.01,200,1.45355,0,PD00014689
14690,PRD-14690,Betablock 10mg Tab,590,0.86,1,1,36.47,42.9,50,0.7294,0,PD00014690
14691,PRD-14691,Betablock 40mg Tab,590,2.09,1,1,88.83,104.5,50,1.7766,0,PD00014691
14692,PRD-14692,Cepadin 250mg Cap,590,8.3,1,1,70.55,83,10,7.055,0,PD00014692
14693,PRD-14693,Cepadin 500mg Cap,590,16.4,1,1,139.4,164,10,13.94,0,PD00014693
14694,PRD-14694,Cepadine 125mg 60ml Syp,590,65,1,1,55.28,65,1,55.28,0,PD00014694
14695,PRD-14695,Cloramidina Complex 60ml Syp,590,30.44,1,1,25.87,30.44,1,25.87,0,PD00014695
14696,PRD-14696,Duralone 25mg Inj,590,16.5,1,1,42.08,49.5,3,14.02666667,0,PD00014696
14697,PRD-14697,Duralone D 25mg Inj,590,31.08,1,1,79.24,93.23,3,26.41333333,0,PD00014697
14698,PRD-14698,Duralone D 50mg Inj,590,64.9,1,1,55.17,64.9,1,55.17,0,PD00014698
14699,PRD-14699,Erin Tab,590,3.25,1,1,223.54,259.69,80,2.79425,0,PD00014699
14700,PRD-14700,Felcam 10mg Cap,590,4.62,1,1,39.27,46.2,10,3.927,0,PD00014700
14701,PRD-14701,Felcam 20mg Cap,590,8.58,1,1,72.93,85.8,10,7.293,0,PD00014701
14702,PRD-14702,Gastrusil Drops 20ml,590,9.35,1,1,7.95,9.35,1,7.95,0,PD00014702
14703,PRD-14703,Gastrusil Tab,590,0.43,1,1,7.34,8.66,20,0.367,0,PD00014703
14704,PRD-14704,Gastrusil Tab                  3182,590,0.43,1,1,36.41,42.83,100,0.3641,0,PD00014704
14705,PRD-14705,Gastrusol Syp 50ml,590,16.23,1,1,13.79,16.23,1,13.79,0,PD00014705
14706,PRD-14706,Hadensa Comfort Oint 25g,590,360,1,19,306,360,1,306,0,PD00014706
14707,PRD-14707,Hadensa Forte Oint 10g,590,75,1,5,63,75,1,63,0,PD00014707
14708,PRD-14708,Neclof 50mg Tab,590,3.65,1,1,61.97,72.9,20,3.0985,0,PD00014708
14709,PRD-14709,Nicaflex 400mg Tab,590,8.25,1,1,70.07,82.5,10,7.007,0,PD00014709
14710,PRD-14710,Okasa Inj,590,54.56,1,1,46.38,54.56,1,46.38,0,PD00014710
14711,PRD-14711,Rifaniazid 150mg Tab,590,2.59,1,1,43.95,51.7,20,2.1975,0,PD00014711
14712,PRD-14712,Rifaniazid 300mg Tab,590,4.57,1,1,38.81,45.65,10,3.881,0,PD00014712
14713,PRD-14713,Septem 450ml Syp,590,60.5,1,1,51.43,60.5,1,51.43,0,PD00014713
14714,PRD-14714,Septem 90ml Syp,590,24,1,1,20.4,24,1,20.4,0,PD00014714
14715,PRD-14715,Septoplex 112ml Syp,590,32,1,1,27.2,32,1,27.2,0,PD00014715
14716,PRD-14716,Theoron 90ml Syp,590,25,1,1,21.25,25,1,21.25,0,PD00014716
14717,PRD-14717,Ulcedine 200mg Tab,590,4.95,1,1,84.15,99,20,4.2075,0,PD00014717
14718,PRD-14718,Ulcedine 400mg Tab,590,9.9,1,1,84.15,99,10,8.415,0,PD00014718
14719,PRD-14719,Vitafer Cap,590,2.33,1,1,49.3,69.8,30,1.643333333,0,PD00014719
14720,PRD-14720,Acitec 25mg Cap,591,43.67,1,1,1113.5,1310,30,37.11666667,0,PD00014720
14721,PRD-14721,Citolex 20mg Tab,591,17.86,1,1,212.5,250,14,15.17857143,0,PD00014721
14722,PRD-14722,Isotop 10gm Gel,591,95,1,1,80.75,95,1,80.75,0,PD00014722
14723,PRD-14723,Isotop 20mg Cap,591,55,1,1,467.5,550,10,46.75,0,PD00014723
14724,PRD-14724,Tiram 250mg 60ml Susp,591,360,1,1,306,360,1,306,0,PD00014724
14725,PRD-14725,Tiram 250mg Tab,591,26.2,1,1,668.95,786,30,22.29833333,0,PD00014725
14726,PRD-14726,Tiram 500mg Tab,591,43.5,1,1,1109.25,1305,30,36.975,0,PD00014726
14727,PRD-14727,Tnsles 15mg Tab,591,16.5,1,1,280.5,330,20,14.025,0,PD00014727
14728,PRD-14728,Tnsles 30mg Tab,591,31,1,1,527,620,20,26.35,0,PD00014728
14729,PRD-14729,"Zilnox 10mg Tab (20,s)",591,26.6,1,7,452.2,532,20,22.61,0,PD00014729
14730,PRD-14730,Biofem Passaries,592,550,1,1,467.5,550,1,467.5,0,PD00014730
14731,PRD-14731,Keggel Gel,592,1685,1,1,1432.25,1685,1,1432.25,0,PD00014731
14732,PRD-14732,Paraffin Gauze,593,52,1,1,1,52,1,1,0,PD00014732
14733,PRD-14733,Acno 20mg Cap(isotretioin),594,59.5,1,1,505.75,595,10,50.575,0,PD00014733
14734,PRD-14734,Azomexin 250mg Cap,594,25.5,1,1,216.75,255,10,21.675,0,PD00014734
14735,PRD-14735,Cetrin 60ml Syp,594,27,1,1,22.95,27,1,22.95,0,PD00014735
14736,PRD-14736,Cetrin Tab,594,3.92,1,1,33.32,39.2,10,3.332,0,PD00014736
14737,PRD-14737,Colzine 400mg Tab,594,11.16,1,1,0.01,334.75,30,0.000333333,0,PD00014737
14738,PRD-14738,Coxobid 100mg Tab,594,4.5,1,1,76.5,90,20,3.825,0,PD00014738
14739,PRD-14739,Epi 40mg Cap,594,14.14,1,1,168.3,198,14,12.02142857,0,PD00014739
14740,PRD-14740,Femotos F 120ml Syp,594,130,1,1,113.05,130,1,113.05,0,PD00014740
14741,PRD-14741,Fenoxy 120 Tab,594,8,1,1,68,80,10,6.8,0,PD00014741
14742,PRD-14742,Fenoxy 60 Tab,594,4,1,1,34,40,10,3.4,0,PD00014742
14743,PRD-14743,Fertin Chew Tab,594,2.43,1,1,62.05,73,30,2.068333333,0,PD00014743
14744,PRD-14744,Locam Plus Tab,594,8.75,1,1,148.75,175,20,7.4375,0,PD00014744
14745,PRD-14745,Losaprex 50mg Tab,594,10,1,1,170,200,20,8.5,0,PD00014745
14746,PRD-14746,Losaprex P Tab,594,15,1,1,255,300,20,12.75,0,PD00014746
14747,PRD-14747,Macolmin 500mcg Tab,594,5.73,1,1,146.2,172,30,4.873333333,0,PD00014747
14748,PRD-14748,Mecolmin Tab,594,5.73,1,1,146.2,172,30,4.873333333,0,PD00014748
14749,PRD-14749,Odequin 400mg Tab(moxifloxacin),594,95,1,1,403.75,475,5,80.75,0,PD00014749
14750,PRD-14750,Opizol 20 Cap,594,12,1,1,102,120,10,10.2,0,PD00014750
14751,PRD-14751,Paraflox 500mg Tab,594,26,1,1,221,260,10,22.1,0,PD00014751
14752,PRD-14752,Paraflox 60ml Oral Susp,594,160,1,1,136,160,1,136,0,PD00014752
14753,PRD-14753,Parlokast 10mg Tab,594,22.14,1,1,263.5,310,14,18.82142857,0,PD00014753
14754,PRD-14754,Parlokast 5mg Tab,594,17.14,1,1,204,240,14,14.57142857,0,PD00014754
14755,PRD-14755,Pepton 40mg Tab,594,20,1,1,0.01,200,10,0.001,0,PD00014755
14756,PRD-14756,Ronset 50 Tab,594,5.75,1,1,97.75,115,20,4.8875,0,PD00014756
14757,PRD-14757,Ronset 75 Tab,594,8,1,1,136,160,20,6.8,0,PD00014757
14758,PRD-14758,Ronset Gel,594,60,1,1,51,60,1,51,0,PD00014758
14759,PRD-14759,Roxy 100mg Tab,594,12.4,1,1,105.4,124,10,10.54,0,PD00014759
14760,PRD-14760,Roxy 150 Tab,594,14.5,1,1,123.25,145,10,12.325,0,PD00014760
14761,PRD-14761,Roxy 300 Tab,594,28,1,1,238,280,10,23.8,0,PD00014761
14762,PRD-14762,Roxy D Tab,594,8.5,1,1,72.25,85,10,7.225,0,PD00014762
14763,PRD-14763,Sorbic Tab,594,1.23,1,1,0.01,49,40,0.00025,0,PD00014763
14764,PRD-14764,Sycon 2mg Tab,594,8,1,1,68,80,10,6.8,0,PD00014764
14765,PRD-14765,Tinocef 30ml Syp,594,148,1,1,125.8,148,1,125.8,0,PD00014765
14766,PRD-14766,Tinocef 400mg Cap,594,47,1,1,199.75,235,5,39.95,0,PD00014766
14767,PRD-14767,Tinocef 60ml Syp,594,175,1,1,148.75,175,1,148.75,0,PD00014767
14768,PRD-14768,Unidon 10mg Tab,594,3.19,1,1,135.57,159.49,50,2.7114,0,PD00014768
14769,PRD-14769,Unidon Syp,594,29,1,1,24.65,29,1,24.65,0,PD00014769
14770,PRD-14770,Unidon V Tab,594,2.67,1,1,68,80,30,2.266666667,0,PD00014770
14771,PRD-14771,Vitalet M Tab,594,3.43,1,1,87.55,103,30,2.918333333,0,PD00014771
14772,PRD-14772,Dpt Vaccine 20d Vail,595,0,1,1,0,0,1,0,0,PD00014772
14773,PRD-14773,Dt Coq/dtp 10 Doses,595,126.06,1,1,99.93,126.06,1,99.93,0,PD00014773
14774,PRD-14774,Dt Vax 10 Doses Vail,595,112.2,1,1,98.85,112.2,1,98.85,0,PD00014774
14775,PRD-14775,Meningococcal A+c 1 Dose Vail,595,279,1,1,213.5,279,1,213.5,0,PD00014775
14776,PRD-14776,Meningococcal A+c 50 Dose Vail,595,1364,1,1,1192.54,1364,1,1192.54,0,PD00014776
14777,PRD-14777,Monotest Ing,595,60,1,1,1275,1500,25,51,0,PD00014777
14778,PRD-14778,Rouvax 1 Dose (measles Vac),595,96.67,1,1,84.51,96.67,1,84.51,0,PD00014778
14779,PRD-14779,Tetra Coq 0.5(dpt+polio),595,114.9,1,1,91.39,114.9,1,91.39,0,PD00014779
14780,PRD-14780,Typhim Vi 1 Dose Syring,595,386.1,1,1,307.13,386.1,1,307.13,0,PD00014780
14781,PRD-14781,Typhim Vi 20 Dose Vail,595,0,1,1,0,0,1,0,0,PD00014781
14782,PRD-14782,Azathioprine Pch 50mg Tab,596,11.5,1,1,1000,1150,100,10,0,PD00014782
14783,PRD-14783,Doxorubin Phamachemi 50mg Ing,596,1950,1,1,1614,1950,1,1614,0,PD00014783
14784,PRD-14784,Doxorubin Pharmachemi 10mg Ing,596,440,1,1,395,440,1,395,0,PD00014784
14785,PRD-14785,Platosin 10mg Ing,596,200,1,1,180,200,1,180,0,PD00014785
14786,PRD-14786,Platosin 50mg Ing (pch),596,675,1,1,600,675,1,600,0,PD00014786
14787,PRD-14787,Vincristine Pch 1mg Ing,596,215,1,1,195,215,1,195,0,PD00014787
14788,PRD-14788,Cefzime 100mg/5ml 30ml Syp,597,180,1,1,153,180,1,153,0,PD00014788
14789,PRD-14789,Cefzime 200mg/5ml 30ml Syp,597,300,1,1,255,300,1,255,0,PD00014789
14790,PRD-14790,Femen Sacht,597,35,1,1,297.5,350,10,29.75,0,PD00014790
14791,PRD-14791,Gumption 120ml Syp,597,745,1,1,633.25,745,1,633.25,0,PD00014791
14792,PRD-14792,Pabulum 120ml Syp,597,145,1,1,123.25,145,1,123.25,0,PD00014792
14793,PRD-14793,Pabulum Cap,597,12.17,1,1,310.25,365,30,10.34166667,0,PD00014793
14794,PRD-14794,Cefopearl 1gm Inj,598,250,1,1,212.5,250,1,212.5,0,PD00014794
14795,PRD-14795,Cefopearl 2gm Inj,598,350,1,1,297.5,350,1,297.5,0,PD00014795
14796,PRD-14796,Cezix Syp,598,27,1,1,22.92,27,1,22.92,0,PD00014796
14797,PRD-14797,Cezix Tab,598,3,1,1,51,60,20,2.55,0,PD00014797
14798,PRD-14798,Clodium 20g Gel,598,48.8,1,1,41.48,48.8,1,41.48,0,PD00014798
14799,PRD-14799,Clodium 50mg Tab,598,3.95,1,1,67.15,79,20,3.3575,0,PD00014799
14800,PRD-14800,Cyprex 250mg Tab,598,11.9,1,1,101.15,119,10,10.115,0,PD00014800
14801,PRD-14801,Cyprex 500mg Tab,598,21.9,1,1,186.15,219,10,18.615,0,PD00014801
14802,PRD-14802,Diodex 20mg Tab,598,3.79,1,1,64.35,75.7,20,3.2175,0,PD00014802
14803,PRD-14803,Diodex 25gm Gel (pearl),598,49.14,1,1,41.77,49.14,1,41.77,0,PD00014803
14804,PRD-14804,Diodex Cap,598,8,1,1,136,160,20,6.8,0,PD00014804
14805,PRD-14805,Diprocort 15gm Cream,598,88,1,5,74.8,88,1,74.8,0,PD00014805
14806,PRD-14806,Diprocort 15gm Ointment,598,88,1,5,74.8,88,1,74.8,0,PD00014806
14807,PRD-14807,Diprocort C Cream,598,55,1,1,46.75,55,1,46.75,0,PD00014807
14808,PRD-14808,Diprocort G 15gm Oint,598,84,1,1,71.4,84,1,71.4,0,PD00014808
14809,PRD-14809,Diprocort S 15gm Oint,598,75,1,1,63.75,75,1,63.75,0,PD00014809
14810,PRD-14810,Duranim 30mg Tab,598,17.66,1,1,450.25,529.7,30,15.00833333,0,PD00014810
14811,PRD-14811,Fexoprime 180mg Tab,598,14.9,1,1,126.65,149,10,12.665,0,PD00014811
14812,PRD-14812,Flezole   Syp,598,32,1,1,27.2,32,1,27.2,0,PD00014812
14813,PRD-14813,Fosedic 15gm Cream (pearal),598,165,1,1,140.25,165,1,140.25,0,PD00014813
14814,PRD-14814,Fosedic 250mg Tab(pearl),598,71.42,1,1,624.43,714.15,10,62.443,0,PD00014814
14815,PRD-14815,Fosedic 5gm Cream,598,56.8,1,1,48.28,56.8,1,48.28,0,PD00014815
14816,PRD-14816,Fosedic 5gm Oint,598,57,1,1,48.28,57,1,48.28,0,PD00014816
14817,PRD-14817,Fosedic B 15gm Cream,598,180,1,1,153,180,1,153,0,PD00014817
14818,PRD-14818,Fosedic B 5gm Cream,598,66,1,1,56.1,66,1,56.1,0,PD00014818
14819,PRD-14819,Fosedic H Cream 15g,598,210,1,1,178.5,210,1,178.5,0,PD00014819
14820,PRD-14820,Fosedic H Cream 5gm,598,70,1,1,59.5,70,1,59.5,0,PD00014820
14821,PRD-14821,Itrop 100mg Cap,598,48.75,1,1,165.75,195,4,41.4375,0,PD00014821
14822,PRD-14822,Kosart 50mg Tab,598,10,1,1,170,200,20,8.5,0,PD00014822
14823,PRD-14823,Leksus Tab,598,5.83,1,1,148.75,175,30,4.958333333,0,PD00014823
14824,PRD-14824,Minocard 50mg Tab,598,1,1,1,17,20,20,0.85,0,PD00014824
14825,PRD-14825,Nesgesic  Tab,598,2.6,1,1,221,260,100,2.21,0,PD00014825
14826,PRD-14826,Nesgesic Fort Tab,598,3.83,1,1,97.75,115,30,3.258333333,0,PD00014826
14827,PRD-14827,Oprime 20mg Cap,598,12.07,1,1,143.65,169,14,10.26071429,0,PD00014827
14828,PRD-14828,Oratane 10mg Cap,598,32,1,1,272,320,10,27.2,0,PD00014828
14829,PRD-14829,Oratane 20mg Cap,598,59,1,1,501.5,590,10,50.15,0,PD00014829
14830,PRD-14830,Pcef 250mg Inj,598,60,1,1,51,60,1,51,0,PD00014830
14831,PRD-14831,Pcef 500mg Inj,598,110,1,1,93.5,110,1,93.5,0,PD00014831
14832,PRD-14832,Pramset 10mg Tab,598,13.93,1,1,165.75,195,14,11.83928571,0,PD00014832
14833,PRD-14833,Primovate Cream 15gm,598,44,1,1,37.4,44,1,37.4,0,PD00014833
14834,PRD-14834,Prosyn 500mg Tab,598,7.15,1,1,121.55,143,20,6.0775,0,PD00014834
14835,PRD-14835,Ptrox 1gm Inj,598,280,1,1,238,280,1,238,0,PD00014835
14836,PRD-14836,Ptrox 250 Iv Inj,598,85,1,1,72.25,85,1,72.25,0,PD00014836
14837,PRD-14837,Ptrox 250mg Im Inj,598,85,1,1,72.25,85,1,72.25,0,PD00014837
14838,PRD-14838,Ptrox 500mg Im Inj,598,140,1,1,119,140,1,119,0,PD00014838
14839,PRD-14839,Ptrox 500mg Iv Inj,598,140,1,1,119,140,1,119,0,PD00014839
14840,PRD-14840,Spectrum Max Cream,598,875,1,1,787.5,875,1,787.5,0,PD00014840
14841,PRD-14841,Tenoxam Tab,598,12.5,1,1,212.5,250,20,10.625,0,PD00014841
14842,PRD-14842,Tevoflox 250mg Tab,598,11.9,1,1,101.15,119,10,10.115,0,PD00014842
14843,PRD-14843,Tevoflox 500mg Tab,598,20.9,1,1,177.65,209,10,17.765,0,PD00014843
14844,PRD-14844,Tevoflox 60ml Dry Syp,598,150,1,1,127.5,150,1,127.5,0,PD00014844
14845,PRD-14845,Tevoflox 750mg Tab,598,29.5,1,1,250.75,295,10,25.075,0,PD00014845
14846,PRD-14846,Trisone Cream,598,175,1,1,148.75,175,1,148.75,0,PD00014846
14847,PRD-14847,Vitaprime 120ml Syp(chooz),598,75,1,1,63.75,75,1,63.75,0,PD00014847
14848,PRD-14848,Ximcef 30ml/100mg Syp,598,135,1,1,114.75,135,1,114.75,0,PD00014848
14849,PRD-14849,Ximcef 30ml/200mg Syp,598,199,1,1,169.15,199,1,169.15,0,PD00014849
14850,PRD-14850,Zatrocin 250mg Tab,598,25.5,1,1,216.75,255,10,21.675,0,PD00014850
14851,PRD-14851,Accupril  5mg Tab,599,7.63,1,36,181.61,213.66,28,6.486071429,0,PD00014851
14852,PRD-14852,Accupril 10mg Tab,599,10.91,1,36,259.76,305.6,28,9.277142857,0,PD00014852
14853,PRD-14853,Accupril 20mg Tab,599,20.99,1,36,550.11,587.72,28,19.64678571,0,PD00014853
14854,PRD-14854,Ansaid 100mg Tab,599,10.82,1,10,276,324.71,30,9.2,0,PD00014854
14855,PRD-14855,Arthrotec 50mg Tab(pfizer),599,15.85,1,36,269.5,317.06,20,13.475,0,PD00014855
14856,PRD-14856,Ascorbon 500mg Tab,599,1.31,1,36,44.57,52.44,40,1.11425,0,PD00014856
14857,PRD-14857,Axamax  0.5mg Tab,599,8.43,1,36,214.87,252.8,30,7.162333333,0,PD00014857
14858,PRD-14858,Bactripront  Ss Tab,599,1.51,1,36,257.18,302.57,200,1.2859,0,PD00014858
14859,PRD-14859,Bactripront 50ml Susp,599,14.7,1,36,12.49,14.7,1,12.49,0,PD00014859
14860,PRD-14860,Basoquin 150mg Tab,599,3.92,1,11,2001.61,2354.9,600,3.336016667,0,PD00014860
14861,PRD-14861,Basoquin 20ml Susp,599,9.56,1,36,8.13,9.56,1,8.13,0,PD00014861
14862,PRD-14862,Benadryl 120ml Syp,599,26,1,36,22.1,26,1,22.1,0,PD00014862
14863,PRD-14863,Benadryl 450ml Syp,599,43.81,1,36,37.25,43.81,1,37.25,0,PD00014863
14864,PRD-14864,Benatuss 60ml Syp,599,25,1,36,21.25,25,1,21.25,0,PD00014864
14865,PRD-14865,Benylin Dm 60ml Syp,599,29.17,1,36,24.79,29.17,1,24.79,0,PD00014865
14866,PRD-14866,Benylin E 60ml Syp,599,50.9,1,36,43.27,50.9,1,43.27,0,PD00014866
14867,PRD-14867,Benzyl Penicillin 5lac (pfiz),599,6.63,1,36,5.63,6.63,1,5.63,0,PD00014867
14868,PRD-14868,Brondecon Elixir 120ml,599,21,1,36,16.37,21,1,16.37,0,PD00014868
14869,PRD-14869,Brondecon P Elixir 60ml,599,13.11,1,36,11.14,13.11,1,11.14,0,PD00014869
14870,PRD-14870,Bronsecur 10mg Tab,599,20.36,1,36,242.25,285,14,17.30357143,0,PD00014870
14871,PRD-14871,Bronsecur 4mg Tab,599,13.57,1,36,161.5,190,14,11.53571429,0,PD00014871
14872,PRD-14872,Bronsecur 5mg Tab,599,17.14,1,36,204,240,14,14.57142857,0,PD00014872
14873,PRD-14873,Caduet 5/10mg Tab,599,75.25,1,36,447.74,526.75,7,63.96285714,0,PD00014873
14874,PRD-14874,Caduet 5/20mg Tab,599,126.93,1,36,712.7,888.5,7,101.8142857,0,PD00014874
14875,PRD-14875,Caladryl Lotion 120ml,599,15.58,1,36,13.25,15.58,1,13.25,0,PD00014875
14876,PRD-14876,"Cardura 2mg Tab 20,s",599,39.82,1,11,676.86,796.3,20,33.843,0,PD00014876
14877,PRD-14877,"Cardura 4mg Tab 20,s",599,78.47,1,11,1333.95,1569.35,20,66.6975,0,PD00014877
14878,PRD-14878,Cefobid 0.25g Im/iv Inj,599,114.4,1,36,97.24,114.4,1,97.24,0,PD00014878
14879,PRD-14879,Cefobid 0.5g Inj,599,211.16,1,36,179.49,211.16,1,179.49,0,PD00014879
14880,PRD-14880,Cefobid 1g Im/iv Inj,599,329.46,1,36,280.04,329.46,1,280.04,0,PD00014880
14881,PRD-14881,Cefobid 2g Inj,599,648.02,1,36,550.81,648.02,1,550.81,0,PD00014881
14882,PRD-14882,Chantix 0.5mg And 1.0mg Tab,599,2220,1,36,1887,2220,1,1887,0,PD00014882
14883,PRD-14883,Chantix 1.0mg Tab(varenicline Tartate),599,2800,1,36,2380,2800,1,2380,0,PD00014883
14884,PRD-14884,Chloromycetin Cap,599,2.5,1,36,510,600,240,2.125,0,PD00014884
14885,PRD-14885,Chloromycetin Forte Cap,599,3.18,1,36,330.06,381.24,120,2.7505,0,PD00014885
14886,PRD-14886,Chloromycetin Hc Eye Oint 3.5g,599,8.22,1,36,7.12,8.22,1,7.12,0,PD00014886
14887,PRD-14887,Chloromycetin Oph Oint 3.5g,599,8.93,1,36,6.02,8.93,1,6.02,0,PD00014887
14888,PRD-14888,Chloromycetin Pal 60ml Susp,599,35,1,36,29.75,35,1,29.75,0,PD00014888
14889,PRD-14889,Citralka 120ml Liquid,599,100.05,1,36,85.04,100.05,1,85.04,0,PD00014889
